OVERALL INDIVIDUAL RESULTS:,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,NGB,NGB ID,UCI ID
888615,2,1,James Thompson,Delta,AUS,1800,0,19800,0,0,Bot,Bot6492,1016,Gold 2,1016,Gold 2,,,,
888615,2,2,Evelyn Rodriguez,,ENG,1802.66,2.66,19800,0,0,Bot,Bot187,1025,Gold 2,1025,Gold 2,,,,
888615,2,3,James Eastwood,Chaos,GBR,1805.368,5.368,19800,0,0,Male,212354980F57BA1B,1228,Platinum 1,1228,Platinum 1,40-44,British Cycling,1652049,10116817585
888615,2,4,Jordan White,,AUS,1810.355,10.355,19800,0,0,Bot,Bot1855,942,Gold 1,942,Gold 1,,,,
888615,2,5,Amelia Hernandez,,BEL,1809.45,9.45,19800,0,0,Bot,Bot5667,956,Gold 1,956,Gold 1,,,,
888615,2,6,Sam Anderson,,GBR,1816.742,16.742,19800,0,0,Bot,Bot464,1155,Gold 3,1155,Gold 3,,,,
888615,2,7,Harper Garcia,Eckleson,SCO,1820.714,20.714,19800,0,0,Bot,Bot7544,1098,Gold 2,1098,Gold 2,,,,
888615,2,8,Noah Moore,,SCO,1821.861,21.861,19800,0,0,Bot,Bot6461,1091,Gold 2,1091,Gold 2,,,,
888615,2,9,Harper Martin,Fable,SCO,1819.951,19.951,19800,0,0,Bot,Bot4145,1187,Gold 3,1187,Gold 3,,,,
888615,2,10,Abigail Harris,,ITA,1822.563,22.563,19800,0,0,Bot,Bot8768,1070,Gold 2,1070,Gold 2,,,,
888615,2,11,Matthew Rodriguez,Patriot,BEL,1832.532,32.532,19800,0,0,Bot,Bot9577,906,Gold 1,906,Gold 1,,,,
888615,2,12,Jordan Martin,,NZL,1834.035,34.035,19800,0,0,Bot,Bot6785,827,Silver 3,827,Silver 3,,,,
888615,2,13,Casey Rodriguez,,WLS,1833.185,33.185,19800,0,0,Bot,Bot5070,1017,Gold 2,1017,Gold 2,,,,
888615,2,14,Isabella Lopez,,ENG,1844.483,44.483,19800,0,0,Bot,Bot6374,904,Gold 1,904,Gold 1,,,,
